$PGXYZ,10486,15932,-31457
$GPRMC,113523.000,A,5038.5565,N,00123.8237,W,0.00,180.86,120120,,,D*7A
$PAXYZ,7506,15886,24482
$PMXYZ,6313,15719,-8389
$PGXYZ,-5243,16129,0
$PAXYZ,-27866,15858,22077
$PMXYZ,-22565,15715,11786
$PGXYZ,-2621,15848,-18350
$PAXYZ,28780,15882,8526
$PMXYZ,-14785,15708,-18937
$PGXYZ,-2621,15976,-26214
$PAXYZ,-8305,15843,-27503
$PMXYZ,-17029,15739,-25795
$PGXYZ,13107,15795,26214
$GPRMC,113524.000,A,5038.5565,N,00123.8237,W,0.00,147.39,120120,,,D*72
$PAXYZ,-8961,15873,-26300
$PMXYZ,10003,15735,4006
$PGXYZ,23593,16143,-23593
$PAXYZ,-20290,15894,-2113
$PMXYZ,25564,15721,-31730
$PGXYZ,-5243,16001,-2621
$PAXYZ,20547,15876,-11547
$PMXYZ,14093,15712,19567
$PGXYZ,7864,16069,-23593
$PAXYZ,-7248,15884,-3313
$PMXYZ,29256,15737,3083
$PGXYZ,-18350,16046,26214
$PAXYZ,-2113,15789,17960
$PMXYZ,17784,15728,25103
$PGXYZ,23593,15887,-5243
$GPRMC,113525.000,A,5038.5564,N,00123.8237,W,0.01,159.53,120120,,,D*70
$PAXYZ,14027,15881,23280
$PMXYZ,-7402,15740,4929
$PGXYZ,15729,16042,20972
$PAXYZ,21204,15846,-12749
$PMXYZ,-8850,15693,1237
$PGXYZ,-2621,15976,23593
$PAXYZ,-22002,15883,8526
$PMXYZ,-7402,15740,4006
$PGXYZ,23593,16015,13107
$PAXYZ,-14825,15848,32714
$PMXYZ,27409,15729,-24872
$PGXYZ,-13107,16028,-28836
$GPRMC,113526.000,A,5038.5564,N,00123.8237,W,0.00,319.01,120120,,,D*73
$PAXYZ,7506,15886,12642
$PMXYZ,19629,15736,18644
$PGXYZ,10486,15932,-31457
$PAXYZ,-23714,15872,-11547
$PMXYZ,-7402,15740,-16169
$PGXYZ,18350,16033,23593
$PAXYZ,17779,15824,32714
$PMXYZ,-14785,15708,9017
$PGXYZ,-23593,16136,10486
$PAXYZ,-23714,15872,27397
$PMXYZ,10003,15735,21412
$PGXYZ,26214,16118,2622
$PAXYZ,17779,15824,-2113
$PMXYZ,378,15734,-16169
$PGXYZ,-5243,16001,-31457
$GPRMC,113527.000,A,5038.5564,N,00123.8237,W,0.01,333.84,120120,,,D*76
$PAXYZ,-12057,15900,-2113
$PMXYZ,-28500,15730,31037
$PGXYZ,-2621,15848,13107
$PAXYZ,-11401,15870,-7430
$PMXYZ,25564,15721,-24872
$PGXYZ,7864,15941,-23593
$PAXYZ,15738,15892,-12749
$PMXYZ,15939,15720,-14324
$PGXYZ,28836,16109,28836
$PAXYZ,-27866,15858,28597
$PMXYZ,-30345,15722,9941
$PGXYZ,-23593,16136,2622
$GPRMC,113528.000,A,5038.5564,N,00123.8237,W,0.01,283.45,120120,,,D*7E
$PAXYZ,17451,15775,-23386
$PMXYZ,-16631,15700,-25795
$PGXYZ,20972,16024,26214
$PAXYZ,-30235,15877,-30417
$PMXYZ,-14785,15708,-17092
$PGXYZ,5243,16078,-2621
$PAXYZ,4738,15834,13843
$PMXYZ,2034,15747,-6543
$PGXYZ,7864,15813,-10486
$PAXYZ,8163,15856,28597
$PMXYZ,378,15734,-28563
$PGXYZ,-28836,16082,-31457
$PAXYZ,8163,15856,31513
$PMXYZ,-22565,15715,-16169
$PGXYZ,13107,16051,-15729
$GPRMC,113529.000,A,5038.5564,N,00123.8237,W,0.01,266.80,120120,,,D*7D
$PAXYZ,21204,15846,20365
$PMXYZ,2621,15703,-608
$PGXYZ,26214,16190,-7864
$PAXYZ,8163,15856,12642
$PMXYZ,29654,15698,-6543
$PGXYZ,-10486,16147,2621
$PAXYZ,21204,15846,32714
$PMXYZ,10738,15744,-10234
$PGXYZ,7864,15941,-31457
$PAXYZ,14027,15881,-28705
$PMXYZ,6313,15719,-16169
$PGXYZ,-10486,16147,23593
$GPRMC,113530.000,A,5038.5563,N,00123.8237,W,0.01,275.91,120120,,,D*70
$PAXYZ,-21346,15853,-12749
$PMXYZ,2621,15703,-26717
$PGXYZ,-31457,16091,13107
$PAXYZ,14682,15851,-10344
$PMXYZ,-24998,15751,314
$PGXYZ,-26214,16145,18350
$PAXYZ,-13769,15889,31513
$PMXYZ,19629,15736,29192
$PGXYZ,23593,16127,-7864
$PAXYZ,-4879,15865,-18069
$PMXYZ,-28500,15730,-7466
$PGXYZ,-7864,16010,13107
$GPRMC,113531.000,A,5038.5563,N,00123.8237,W,0.01,271.21,120120,,,D*7E
$PAXYZ,8163,15856,-11547
$PMXYZ,-5746,15753,1237
$PGXYZ,23593,16015,23593
$PAXYZ,4738,15834,292
$PMXYZ,2621,15703,11786
$PGXYZ,28836,16109,-23593
$PAXYZ,7506,15886,-22183
$PMXYZ,2621,15703,-24872
$PGXYZ,0,16096,-18350
$PAXYZ,17779,15824,-31620
$PMXYZ,-22167,15676,-8389
$PGXYZ,26214,16006,5243
$PAXYZ,14027,15881,2004
$PMXYZ,23719,15713,-7466
$PGXYZ,15729,15914,-13107
$GPRMC,113532.000,A,5038.5563,N,00123.8237,W,0.01,222.69,120120,,,D*77
$PAXYZ,14682,15851,9729
$PMXYZ,-16631,15700,3083
$PGXYZ,13107,15923,-5243
$PAXYZ,-28195,15809,-8632
$PMXYZ,-16631,15700,18644
$PGXYZ,-5243,15985,-31457
$PAXYZ,5793,15875,20365
$PMXYZ,-30345,15722,-16169
$PGXYZ,23593,16127,7864
$PAXYZ,-8632,15794,-27503
$PMXYZ,-5159,15709,17721
$PGXYZ,26214,16134,13107
$PAXYZ,21204,15846,7324
$PMXYZ,-7004,15701,10864
$PGXYZ,26214,16134,0
$GPRMC,113533.000,A,5038.5562,N,00123.8237,W,0.01,226.57,120120,,,D*7E
$PAXYZ,31149,15863,28597
$PMXYZ,14093,15712,-32652
$PGXYZ,0,15968,-5243
$PAXYZ,20547,15876,4409
$PMXYZ,14093,15712,20489
$PGXYZ,28836,16109,18350
$PAXYZ,-14825,15848,-22183
$PMXYZ,-26256,15699,9017
$PGXYZ,-26214,16073,-15729
$PAXYZ,-5536,15895,28597
$PMXYZ,-32191,15714,27347
$PGXYZ,26214,16006,-15729
$GPRMC,113534.000,A,5038.5562,N,00123.8237,W,0.01,230.45,120120,,,D*7D
$PAXYZ,-23714,15872,-12749
$PMXYZ,-7402,15740,20489
$PGXYZ,23593,15887,2622
$PAXYZ,-5536,15767,-22183
$PMXYZ,-11094,15724,29192
$PGXYZ,15729,16042,-7864
$PAXYZ,-30235,15877,292
$PMXYZ,-26256,15699,-4697
$PGXYZ,-28836,16154,-7864
$PAXYZ,-8961,15873,-8632
$PMXYZ,23719,15713,9941
$PGXYZ,26214,16006,10486
$GPRMC,113535.000,A,5038.5561,N,00123.8237,W,0.01,225.40,120120,,,D*7E
$PAXYZ,21204,15846,-2113
$PMXYZ,-26256,15699,21412
$PGXYZ,-5243,16001,-10486
$PAXYZ,27724,15841,-8632
$PMXYZ,29654,15698,-27641
$PGXYZ,23593,16143,-5243
$PAXYZ,-4879,15865,2004
$PMXYZ,-11094,15724,4006
$PGXYZ,-20971,16055,31457
$PAXYZ,-14825,15848,3207
$PMXYZ,378,15734,-16169
$PGXYZ,-13107,16028,7864
$PAXYZ,31149,15863,8526
$PMXYZ,-3314,15717,-7466
$PGXYZ,5243,15950,-20971
$GPRMC,113536.000,A,5038.5561,N,00123.8237,W,0.01,79.87,120120,,,D*4D
$PAXYZ,1641,15861,-31620
$PMXYZ,8557,15688,4929
$PGXYZ,-5243,16113,2621
$PAXYZ,14682,15851,-27503
$PMXYZ,-18874,15731,4006
$PGXYZ,26214,16118,-2621
$PAXYZ,4409,15785,31513
$PMXYZ,-18476,15692,-28563
$PGXYZ,2622,16087,-2621
$PAXYZ,-11401,15870,2004
$PMXYZ,10003,15735,19567
$PGXYZ,26214,16006,-15729
$PAXYZ,20547,15876,-16866
$PMXYZ,29989,15746,314
$PGXYZ,-28836,16082,-13107
$GPRMC,113537.000,A,5038.5561,N,00123.8236,W,0.01,61.41,120120,,,D*4E
$PAXYZ,17779,15824,-7430
$PMXYZ,-30345,15722,-8389
$PGXYZ,23593,15631,-5243
$PAXYZ,5793,15875,17960
$PMXYZ,17784,15728,-17092
$PGXYZ,23593,16143,20972
$PAXYZ,5793,15875,-23386
$PMXYZ,-11094,15724,1237
$PGXYZ,-15729,16037,26214
$PAXYZ,-5208,15816,4409
$PMXYZ,-22565,15715,22334
$PGXYZ,10486,16060,26214
$GPRMC,113538.000,A,5038.5561,N,00123.8236,W,0.01,63.13,120120,,,D*44
$PAXYZ,-30235,15877,20365
$PMXYZ,14093,15712,-15246
$PGXYZ,18350,15905,31457
$PAXYZ,1641,15861,-2113
$PMXYZ,2223,15742,-17092
$PGXYZ,-15729,16037,-31457
$PAXYZ,-22002,15883,13843
$PMXYZ,15939,15720,4006
$PGXYZ,-7864,16138,31457
$PAXYZ,14355,15802,-18069
$PMXYZ,378,15734,-27641
$PGXYZ,28836,16109,2621
$PAXYZ,-8305,15843,15046
$PMXYZ,-28102,15691,-23027
$PGXYZ,23593,16015,10486
$GPRMC,113539.000,A,5038.5561,N,00123.8236,W,0.01,61.21,120120,,,D*46
$PAXYZ,-4879,15865,-12749
$PMXYZ,-5159,15709,14554
$PGXYZ,-5243,15985,5243
$PAXYZ,5793,15875,-27503
$PMXYZ,-17218,15744,19567
$PGXYZ,23593,16127,-20971
$PAXYZ,30492,15893,-15664
$PMXYZ,-11094,15724,-17092
$PGXYZ,-31457,16091,-5243
$PAXYZ,8163,15856,-11547
$PMXYZ,25564,15721,-2852
$PGXYZ,26214,16118,0
$GPRMC,113540.000,A,5038.5561,N,00123.8236,W,0.00,90.17,120120,,,D*42
$PAXYZ,-27866,15858,-27503
$PMXYZ,-5746,15753,31961
$PGXYZ,-31457,16163,-13107
$PAXYZ,-1783,15838,10929
$PMXYZ,-30345,15722,5851
$PGXYZ,-20971,16055,-2621
$PAXYZ,1312,15812,-6227
$PMXYZ,29256,15737,29192
$PGXYZ,23593,15887,26214
$PAXYZ,21204,15846,24482
$PMXYZ,378,15734,11786
$PGXYZ,26214,16190,-13107
$PAXYZ,-30235,15877,-22183
$PMXYZ,17784,15728,3083
$PGXYZ,5243,16078,18350
$GPRMC,113541.000,A,5038.5561,N,00123.8236,W,0.01,169.11,120120,,,D*73
$PAXYZ,28780,15882,-29215
$PMXYZ,-10696,15685,13631
$PGXYZ,-13107,16156,-20971
$PAXYZ,-11401,15870,-7430
$PMXYZ,6313,15719,12709
$PGXYZ,10486,16132,23593
$PAXYZ,31149,15863,27397
$PMXYZ,-22565,15715,13631
$PGXYZ,-5243,16129,-15729
$PAXYZ,-8305,15843,32714
$PMXYZ,-14785,15708,5851
$PGXYZ,23593,16015,18350
$PAXYZ,-14825,15848,4409
$PMXYZ,-17218,15744,-30807
$PGXYZ,2622,16087,-23593
$GPRMC,113542.000,A,5038.5561,N,00123.8236,W,0.00,189.14,120120,,,D*7A
$PAXYZ,14027,15881,9729
$PMXYZ,23719,15713,-23949
$PGXYZ,-13107,16156,-2621
$PAXYZ,985,15891,11441
$PMXYZ,-24411,15707,10864
$PGXYZ,-7864,15994,31457
$PAXYZ,-31290,15836,3207
$PMXYZ,10003,15735,-17092
$PGXYZ,-28836,16082,-23593
$PAXYZ,-18249,15826,29799
$PMXYZ,6313,15719,-15246
$PGXYZ,10486,16060,7864
$GPRMC,113543.000,A,5038.5561,N,00123.8236,W,0.00,0.00,120120,,,D*7E
$PAXYZ,22259,15887,-2113
$PMXYZ,-7591,15745,31037
$PGXYZ,-26214,16145,18350
$PAXYZ,-14825,15848,23280
$PMXYZ,29989,15746,-12478
$PGXYZ,23593,15887,-28836
$PAXYZ,-728,15879,-19269
$PMXYZ,8557,15688,24181
$PGXYZ,31457,16100,18350
$PAXYZ,20547,15876,-5027
$PMXYZ,20363,15745,22334
$PGXYZ,18350,16033,15729
$PAXYZ,-13769,15889,8526
$PMXYZ,-32191,15714,11786
$PGXYZ,10486,16060,-7864
$GPRMC,113544.000,A,5038.5561,N,00123.8236,W,0.00,184.46,120120,,,D*76
$PAXYZ,27724,15841,17960
$PMXYZ,6313,15719,9941
$PGXYZ,-26214,16073,7864
$PAXYZ,-11401,15870,-7430
$PMXYZ,21874,15705,14554
$PGXYZ,-5243,16129,18350
$PAXYZ,-12057,15772,-25098
$PMXYZ,18182,15689,-16169
$PGXYZ,31457,16100,-15729
$PAXYZ,1641,15861,-7430
$PMXYZ,-7402,15740,2160
$PGXYZ,-28836,16082,-10486
$GPRMC,113545.000,A,5038.5561,N,00123.8236,W,0.00,41.35,120120,,,D*4B
$PAXYZ,-21346,15853,32714
$PMXYZ,21874,15705,-15246
$PGXYZ,2621,16159,-7864
$PAXYZ,11258,15829,-31620
$PMXYZ,776,15695,22334
$PGXYZ,-5243,16129,-5243
$PAXYZ,-7248,15884,10238
$PMXYZ,6313,15719,-26717
$PGXYZ,23593,16143,5243
$PAXYZ,17451,15903,5612
$PMXYZ,21874,15705,-16169
$PGXYZ,-31457,16091,-23593
$PAXYZ,-12057,15900,-6227
$PMXYZ,-1468,15725,-18014
$PGXYZ,-10486,16019,7864
$GPRMC,113546.000,A,5038.5561,N,00123.8236,W,0.00,0.00,120120,,,D*7B
$PAXYZ,14355,15802,-26300
$PMXYZ,10402,15696,-24872
$PGXYZ,-31457,16091,-5243
$PAXYZ,11258,15829,-30417
$PMXYZ,-28500,15730,11786
$PGXYZ,-23593,16136,-13107
$PAXYZ,4738,15834,-6227
$PMXYZ,-17218,15744,-11156
$PGXYZ,-2621,16104,0
$PAXYZ,-27866,15858,-29908
$PMXYZ,27409,15729,-9311
$PGXYZ,20972,16024,10486
$GPRMC,113547.000,A,5038.5561,N,00123.8236,W,0.00,0.00,120120,,,D*7A
$PAXYZ,21204,15846,-12749
$PMXYZ,-30345,15722,11786
$PGXYZ,23593,16015,28836
$PAXYZ,8163,15856,3207
$PMXYZ,-16631,15700,-15246
$PGXYZ,-18350,16046,-20971
$PAXYZ,15738,15892,10929
$PMXYZ,6313,15719,16799
$PGXYZ,0,16096,-15729
$PAXYZ,-8305,15843,-27503
$PMXYZ,15939,15720,-26717
$PGXYZ,-7864,16122,7864
$PAXYZ,5793,15875,17960
$PMXYZ,14093,15712,3083
$PGXYZ,15729,16042,-13107
$GPRMC,113548.000,A,5038.5561,N,00123.8236,W,0.00,346.80,120120,,,D*7C
$PAXYZ,-728,15879,13843
$PMXYZ,6313,15719,-19860
$PGXYZ,-28836,16082,28836
$PAXYZ,-21346,15853,28597
$PMXYZ,29256,15737,28270
$PGXYZ,-15729,16037,20972
$PAXYZ,14682,15851,3207
$PMXYZ,-14785,15708,31037
$PGXYZ,-13107,16156,-18350
$PAXYZ,14682,15851,-27503
$PMXYZ,-11094,15724,-8389
$PGXYZ,-7864,16010,7864
$GPRMC,113549.000,A,5038.5561,N,00123.8236,W,0.00,8.97,120120,,,D*72
$PAXYZ,-30235,15877,7324
$PMXYZ,-1468,15725,-8389
$PGXYZ,-28836,16082,15729
$PAXYZ,-18249,15826,8526
$PMXYZ,-32191,15714,14554
$PGXYZ,10486,16060,-20971
$PAXYZ,22259,15887,13843
$PMXYZ,-9249,15732,-3774
$PGXYZ,20972,16024,23593
$PAXYZ,-22002,15883,-16866
$PMXYZ,-12939,15716,9017
$PGXYZ,23593,15375,2621
$PAXYZ,9218,15897,22077
$PMXYZ,29654,15698,31037
$PGXYZ,18350,16033,26214
$GPRMC,113550.000,A,5038.5561,N,00123.8236,W,0.00,194.76,120120,,,D*71
$PAXYZ,24628,15868,-11547
$PMXYZ,-29947,15683,31961
$PGXYZ,-5243,16113,0
$PAXYZ,-11401,15870,-26300
$PMXYZ,-1468,15725,20489
$PGXYZ,10486,16060,-13107
$PAXYZ,-30235,15877,12642
$PMXYZ,-7004,15701,-18014
$PGXYZ,2622,15575,-7864
$PAXYZ,-23714,15872,-31620
$PMXYZ,-1069,15686,3083
$PGXYZ,26214,16134,7864
$PAXYZ,-8961,15873,29799
$PMXYZ,-18476,15692,31037
$PGXYZ,15729,16042,-26214
$GPRMC,113551.000,A,5038.5561,N,00123.8236,W,0.00,148.14,120120,,,D*75
$PAXYZ,5793,15875,-12749
$PMXYZ,4467,15711,20489
$PGXYZ,13107,15667,2622
$PAXYZ,24628,15868,28597
$PMXYZ,19629,15736,-18937
$PGXYZ,0,16168,-20971
$PAXYZ,-30235,15877,32714
$PMXYZ,-26655,15738,9017
$PGXYZ,20972,16024,26214
$PAXYZ,-4879,15865,-2113
$PMXYZ,23719,15713,23257
$PGXYZ,-23593,16136,-20971
$GPRMC,113552.000,A,5038.5561,N,00123.8236,W,0.00,20.50,120120,,,D*49
$PAXYZ,9218,15897,-2113
$PMXYZ,-9249,15732,-11156
$PGXYZ,-13107,16156,15729
$PAXYZ,-26811,15899,32714
$PMXYZ,378,15734,31961
$PGXYZ,15729,16042,-28836
$PAXYZ,-8305,15843,-7430
$PMXYZ,23719,15713,-27641
$PGXYZ,23593,16015,-15729
$PAXYZ,24300,15819,-7430
$PMXYZ,19629,15736,314
$PGXYZ,-5243,16129,-10486
$PAXYZ,-30235,15877,-27503
$PMXYZ,10402,15696,-15246
$PGXYZ,31457,16100,0
$GPRMC,113553.000,A,5038.5561,N,00123.8236,W,0.00,5.35,120120,,,D*7C
$PAXYZ,-22002,15883,-2113
$PMXYZ,6313,15719,19567
$PGXYZ,15729,16042,-5243
$PAXYZ,-8305,15843,-23386
$PMXYZ,17784,15728,31037
$PGXYZ,-5243,16113,-5243
$PAXYZ,7506,15886,802
$PMXYZ,-28500,15730,2160
$PGXYZ,31457,16100,15729
$PAXYZ,8163,15856,27397
$PMXYZ,378,15734,-7466
$PGXYZ,0,16096,20972
$GPRMC,113554.000,A,5038.5561,N,00123.8236,W,0.01,341.95,120120,,,D*73
$PAXYZ,1641,15861,-6227
$PMXYZ,-18874,15731,-16169
$PGXYZ,20972,15896,-5243
$PAXYZ,-8305,15843,-11547
$PMXYZ,-7591,15745,20489
$PGXYZ,-23593,16136,20972
$PAXYZ,28780,15882,-31620
$PMXYZ,23719,15713,-608
$PGXYZ,-20971,16055,2621
$PAXYZ,-23714,15872,7324
$PMXYZ,11849,15743,20489
$PGXYZ,-7864,-17030,-5243
$PAXYZ,1641,15861,-22183
$PMXYZ,-17218,15744,-26717
$PGXYZ,23593,16015,10486
$GPRMC,113555.000,A,5038.5561,N,00123.8236,W,0.01,343.94,120120,,,D*71
$PAXYZ,-28195,15809,8526
$PMXYZ,15939,15720,-10234
$PGXYZ,10486,16132,28836
$PAXYZ,-21346,15853,-7430
$PMXYZ,-25921,15747,25502
$PGXYZ,26214,16006,-15729
$PAXYZ,-27866,15858,3207
$PMXYZ,-12939,15716,17721
$PGXYZ,-18350,16046,10486
$PAXYZ,-27866,15858,-7430
$PMXYZ,-17029,15739,-9311
$PGXYZ,-7864,16122,26214
$GPRMC,113556.000,A,5038.5561,N,00123.8236,W,0.01,333.60,120120,,,D*7E
$PAXYZ,-20290,15894,-16866
$PMXYZ,-12939,15716,8095
$PGXYZ,28836,16109,31457
$PAXYZ,-12057,15772,27397
$PMXYZ,21874,15705,11786
$PGXYZ,-13107,16156,31457
$PAXYZ,14682,15851,23280
$PMXYZ,21874,15705,-18014
$PGXYZ,20972,16024,-18350
$PAXYZ,1641,15861,5612
$PMXYZ,19629,15736,-25795
$PGXYZ,2622,-17065,26214
$PAXYZ,-18249,15826,-2113
$PMXYZ,27409,15729,19567
$PGXYZ,0,16096,10486
$GPRMC,113557.000,A,5038.5561,N,00123.8236,W,0.01,342.85,120120,,,D*72
$PAXYZ,24628,15868,-16866
$PMXYZ,-26256,15699,-25795
$PGXYZ,26214,16006,-7864
$PAXYZ,-8305,15843,7324
$PMXYZ,-32191,15714,11786
$PGXYZ,13107,16179,-5243
$PAXYZ,-15482,15878,-20983
$PMXYZ,29256,15737,30115
$PGXYZ,-7864,15994,0
$PAXYZ,-31290,15836,7324
$PMXYZ,6313,15719,10864
$PGXYZ,23593,16015,-15729
$PAXYZ,14682,15851,8526
$PMXYZ,-1468,15725,-27641
$PGXYZ,31457,16172,23593
$GPRMC,113558.000,A,5038.5561,N,00123.8236,W,0.01,149.86,120120,,,D*77
$PAXYZ,14682,15851,-30417
$PMXYZ,-11094,15724,314
$PGXYZ,-28836,16082,-15729
$PAXYZ,-31290,15836,3207
$PMXYZ,-20720,15723,-17092
$PGXYZ,-2621,16176,-13107
$PAXYZ,-728,15879,11441
$PMXYZ,-30345,15722,31037
$PGXYZ,15729,16042,-5243
$PAXYZ,24628,15868,-30417
$PMXYZ,-11094,15724,-15246
$PGXYZ,-10486,16019,2621
$GPRMC,113559.000,A,5038.5561,N,00123.8236,W,0.01,148.97,120120,,,D*77
$PAXYZ,-11401,15870,8526
$PMXYZ,21874,15705,-4697
$PGXYZ,-26214,16073,-20971
$PAXYZ,28780,15882,-3313
$PMXYZ,-1468,15725,22334
$PGXYZ,5243,16150,-18350
$PAXYZ,-22002,15883,-2113
$PMXYZ,-32191,15714,-25795
$PGXYZ,0,16096,-26214
$PAXYZ,-7248,15884,-4515
$PMXYZ,-11094,15724,-8389
$PGXYZ,7864,16069,-15729
$PAXYZ,-21346,15853,-31620
$PMXYZ,14093,15712,-27641
$PGXYZ,26214,16134,-7864
$GPRMC,113600.000,A,5038.5561,N,00123.8236,W,0.01,144.10,120120,,,D*7B
$PAXYZ,-13769,15889,4409
$PMXYZ,27409,15729,-7466
$PGXYZ,-31457,16091,-23593
$PAXYZ,-27866,15858,28597
$PMXYZ,-22565,15715,-19860
$PGXYZ,-28836,16154,10486
$PAXYZ,-7248,15884,17960
$PMXYZ,14093,15712,-16169
$PGXYZ,26214,16134,-23593
$PAXYZ,-8961,15873,17960
$PMXYZ,29989,15746,-23027
$PGXYZ,10486,16132,-20971
$GPRMC,113601.000,A,5038.5561,N,00123.8236,W,0.01,171.32,120120,,,D*7C
$PAXYZ,8163,15856,-3313
$PMXYZ,14093,15712,20489
$PGXYZ,20972,16152,-26214
$PAXYZ,-21346,15853,-6227
$PMXYZ,8158,15727,3083
$PGXYZ,20972,16024,-13107
$PAXYZ,-21346,15853,-16866
$PMXYZ,-26655,15738,-27641
$PGXYZ,10486,16060,18350
$GPRMC,113602.000,A,5038.5561,N,00123.8236,W,0.00,126.38,120120,,,D*76
$PAXYZ,5793,15875,-18069
$PMXYZ,20027,15697,-18937
$PGXYZ,13107,15923,-31457
$PAXYZ,21204,15846,24482
$PMXYZ,-5159,15709,-24872
$PGXYZ,-7864,16138,2622
$PAXYZ,-30235,15877,-22183
$PMXYZ,-14785,15708,28270
$PGXYZ,15729,16170,10486
$PAXYZ,24300,15819,-12749
$PMXYZ,-1468,15725,29192
$PGXYZ,23593,15759,-5243
$PAXYZ,20547,15876,-20983
$PMXYZ,8158,15727,15875
$PGXYZ,2622,16087,31457
$GPRMC,113603.000,A,5038.5561,N,00123.8236,W,0.00,3.92,120120,,,D*71
$PAXYZ,-27866,15858,7324
$PMXYZ,21286,15749,18644
$PGXYZ,-28836,16082,18350
$PAXYZ,31149,15863,-22183
$PMXYZ,-7402,15740,-23027
$PGXYZ,23593,16127,-2621
$PAXYZ,24628,15868,7324
$PMXYZ,-26655,15738,15477
$PGXYZ,28836,16109,2621
$PAXYZ,5793,15875,20365
$PMXYZ,-26655,15738,18644
$PGXYZ,-7864,15994,18350
$PAXYZ,-11401,15870,2004
$PMXYZ,-31793,15675,314
$PGXYZ,13107,16051,-5243
$GPRMC,113604.000,A,5038.5561,N,00123.8236,W,0.00,0.00,120120,,,D*7E
$PAXYZ,31149,15863,27397
$PMXYZ,29256,15737,-18014
$PGXYZ,2622,15959,26214
$PAXYZ,4738,15834,-18069
$PMXYZ,27409,15729,10864
$PGXYZ,20972,16152,7864
$PAXYZ,1312,15812,-11547
$PMXYZ,18182,15689,18644
$PGXYZ,2622,16087,-2621
$PAXYZ,-4879,15865,-10344
$PMXYZ,-30345,15722,21412
$PGXYZ,-5243,16113,-13107
$GPRMC,113605.000,A,5038.5561,N,00123.8236,W,0.00,0.00,120120,,,D*7F
$PAXYZ,-11401,15870,-27503
$PMXYZ,-7402,15740,8095
$PGXYZ,-2621,15848,0
$PAXYZ,-15153,15799,-28705
$PMXYZ,-28500,15730,16799
$PGXYZ,13107,16051,-10486
$PAXYZ,27724,15841,-15664
$PMXYZ,19629,15736,-23027
$PGXYZ,18350,15905,20972
$PAXYZ,1312,15812,-2113
$PMXYZ,10003,15735,-28563
$PGXYZ,23593,16015,-31457
$PAXYZ,21204,15846,23280
$PMXYZ,-30345,15722,8095
$PGXYZ,-13107,16028,-23593
$GPRMC,113606.000,A,5038.5561,N,00123.8236,W,0.00,45.02,120120,,,D*4F
$PAXYZ,1641,15861,-30417
$PMXYZ,-26256,15699,2160
$PGXYZ,-10486,16147,-2621
$PAXYZ,20547,15876,22077
$PMXYZ,-7004,15701,11786
$PGXYZ,2622,15959,10486
$PAXYZ,17779,15824,-2113
$PMXYZ,27409,15729,20489
$PGXYZ,-18350,16046,-13107
$PAXYZ,8163,15856,28597
$PMXYZ,-18476,15692,19567
$PGXYZ,-7864,16010,-26214
$GPRMC,113607.000,A,5038.5561,N,00123.8236,W,0.00,59.64,120120,,,D*43
$PAXYZ,27724,15841,-19781
$PMXYZ,23719,15713,-7466
$PGXYZ,26214,16134,0
$PAXYZ,-11401,15870,-6227
$PMXYZ,378,15734,9941
$PGXYZ,2621,16159,-2621
$PAXYZ,17779,15824,3207
$PMXYZ,4467,15711,23257
$PGXYZ,18350,16033,7864
$PAXYZ,-21346,15853,28597
$PMXYZ,-3314,15717,4006
$PGXYZ,-5243,16001,13107
$PAXYZ,24628,15868,-16866
$PMXYZ,-17218,15744,2160
$PGXYZ,-7864,16122,10486
$GPRMC,113608.000,A,5038.5561,N,00123.8236,W,0.00,69.86,120120,,,D*43
$PAXYZ,-27866,15858,-23386
$PMXYZ,31499,15706,21412
$PGXYZ,31457,16172,18350
$PAXYZ,-14825,15848,-29908
$PMXYZ,19629,15736,-15246
$PGXYZ,20972,16152,-10486
$PAXYZ,-4879,15865,-22183
$PMXYZ,776,15695,20489
$PGXYZ,28836,16109,5243
$PAXYZ,11258,15829,17960
$PMXYZ,31499,15706,-16169
$PGXYZ,-18350,16046,-23593
$GPRMC,113609.000,A,5038.5561,N,00123.8236,W,0.00,21.64,120120,,,D*42
$PAXYZ,-11401,15870,-27503
$PMXYZ,20363,15745,2160
$PGXYZ,-31457,16091,2622
$PAXYZ,14027,15881,12642
$PMXYZ,-8850,15693,-15246
$PGXYZ,-5243,16129,-13107
$PAXYZ,-31290,15836,3207
$PMXYZ,11849,15743,-18937
$PGXYZ,23593,16015,-5243
$PAXYZ,31149,15863,-2113
$PMXYZ,-32191,15714,-24872
$PGXYZ,15729,16042,28836
$PAXYZ,4409,15785,17960
$PMXYZ,4467,15711,29192
$PGXYZ,-10486,16019,0
$GPRMC,113610.000,A,5038.5561,N,00123.8236,W,0.00,108.14,120120,,,D*77
$PAXYZ,24628,15868,7324
$PMXYZ,29256,15737,4929
$PGXYZ,31457,16172,-10486
$PAXYZ,-21674,15804,23280
$PMXYZ,-22565,15715,-24872
$PGXYZ,13107,16051,23593
$PAXYZ,14027,15881,7324
$PMXYZ,14093,15712,9941
$PGXYZ,-7864,16010,-15729
$PAXYZ,2696,15902,4409
$PMXYZ,-11094,15724,-31730
$PGXYZ,-2621,15976,-5243
$GPRMC,113611.000,A,5038.5561,N,00123.8236,W,0.00,0.00,120120,,,D*7A
$PAXYZ,5793,15875,10238
$PMXYZ,4467,15711,-8389
$PGXYZ,0,16096,10486
